Frequency Samples,Real,Imag
-5510.8,4.75269,-1.21327
-5510.7,2.06033,-0.526015
-5510.6,3.84184,-0.980934
-5510.5,1.74789,-0.446337
-5510.4,3.87866,-0.990545
-5510.3,1.28249,-0.327561
-5510.2,6.05981,-1.54788
-5510.1,-7.70268,1.96772
-5510,-3.7713,0.963513
-5509.9,2.61236,-0.667486
-5509.8,-0.224656,0.0574126
-5509.7,2.06028,-0.52653
-5509.6,-0.0387448,0.00990248
-5509.5,1.74757,-0.446701
-5509.4,-0.749809,0.191675
-5509.3,1.2818,-0.327711
-5509.2,-4.82124,1.23274
-5509.1,-7.70211,1.96955
-5509,11.0759,-2.83255
-5508.9,2.61285,-0.668279
-5508.8,4.75287,-1.21575
-5508.7,2.06024,-0.527045
-5508.6,3.84123,-0.982754
-5508.5,1.74725,-0.447066
-5508.4,3.87729,-0.992176
-5508.3,1.28111,-0.327861
-5508.2,6.05547,-1.54987
-5508.1,-7.70155,1.97137
-5508,-3.7697,0.965029
-5507.9,2.61334,-0.669072
-5507.8,-0.224265,0.0574255
-5507.7,2.0602,-0.52756
-5507.6,-0.0388885,0.0099594
-5507.5,1.74693,-0.447431
-5507.4,-0.750332,0.192194
-5507.3,1.28041,-0.32801
-5507.2,-4.8215,1.23527
-5507.1,-7.70098,1.97319
-5507,11.0809,-2.83949
-5506.9,2.61383,-0.669865
-5506.8,4.75305,-1.21822
-5506.7,2.06015,-0.528075
-5506.6,3.84063,-0.984558
-5506.5,1.74661,-0.447795
-5506.4,3.87592,-0.993804
-5506.3,1.27972,-0.32816
-5506.2,6.05114,-1.55185
-5506.1,-7.70041,1.97501
-5506,-3.7681,0.966543
-5505.9,2.61432,-0.670658
-5505.8,-0.223852,0.0574279
-5505.7,2.06011,-0.528589
-5505.6,-0.0390317,0.010016
-5505.5,1.74629,-0.448159
-5505.4,-0.750852,0.19271
-5505.3,1.27903,-0.328308
-5505.2,-4.82177,1.2378
-5505.1,-7.69985,1.97684
-5505,11.0859,-2.84648
-5504.9,2.61481,-0.671452
-5504.8,4.75323,-1.22069
-5504.7,2.06006,-0.529104
-5504.6,3.84003,-0.986362
-5504.5,1.74597,-0.448523
-5504.4,3.87454,-0.995431
-5504.3,1.27833,-0.328457
-5504.2,6.0468,-1.55383
-5504.1,-7.69928,1.97866
-5504,-3.76649,0.968056
-5503.9,2.6153,-0.672247
-5503.8,-0.223451,0.0574403
-5503.7,2.06002,-0.52962
-5503.6,-0.039176,0.0100728
-5503.5,1.74565,-0.448887
-5503.4,-0.751352,0.193225
-5503.3,1.27764,-0.328605
-5503.2,-4.82204,1.24034
-5503.1,-7.69871,1.98048
-5503,11.091,-2.85342
-5502.9,2.61579,-0.673041
-5502.8,4.7534,-1.22317
-5502.7,2.05997,-0.530135
-5502.6,3.83943,-0.988163
-5502.5,1.74533,-0.449251
-5502.4,3.87317,-0.997058
-5502.3,1.27695,-0.328753
-5502.2,6.04246,-1.5558
-5502.1,-7.69814,1.9823
-5502,-3.76488,0.969567
-5501.9,2.61628,-0.673835
-5501.8,-0.223041,0.0574529
-5501.7,2.05993,-0.53065
-5501.6,-0.0393202,0.01013
-5501.5,1.74501,-0.449615
-5501.4,-0.751868,0.193747
-5501.3,1.27625,-0.328901
-5501.2,-4.8223,1.24287
-5501.1,-7.69758,1.98412
-5501,11.096,-2.86039
-5500.9,2.61677,-0.674631
-5500.8,4.75358,-1.22564
-5500.7,2.05988,-0.531165
-5500.6,3.83883,-0.989975
-5500.5,1.74469,-0.449978
-5500.4,3.87179,-0.998683
-5500.3,1.27556,-0.329048
-5500.2,6.03814,-1.55777
-5500.1,-7.69701,1.98594
-5500,-3.76328,0.971077
-5499.9,2.61726,-0.675426
-5499.8,-0.222641,0.0574605
-5499.7,2.05984,-0.53168
-5499.6,-0.0394646,0.0101876
-5499.5,1.74437,-0.450341
-5499.4,-0.752383,0.194263
-5499.3,1.27487,-0.329195
-5499.2,-4.82256,1.2454
-5499.1,-7.69644,1.98776
-5499,11.1011,-2.86736
-5498.9,2.61775,-0.676221
-5498.8,4.75375,-1.22812
-5498.7,2.05979,-0.532195
-5498.6,3.83822,-0.991783
-5498.5,1.74405,-0.450705
-5498.4,3.87042,-1.00031
-5498.3,1.27418,-0.329342
-5498.2,6.0338,-1.55975
-5498.1,-7.69587,1.98958
-5498,-3.76167,0.972586
-5497.9,2.61824,-0.677017
-5497.8,-0.22224,0.0574775
-5497.7,2.05975,-0.53271
-5497.6,-0.0396092,0.0102451
-5497.5,1.74373,-0.451067
-5497.4,-0.752898,0.194784
-5497.3,1.27348,-0.329489
-5497.2,-4.82282,1.24794
-5497.1,-7.6953,1.9914
-5497,11.1062,-2.87435
-5496.9,2.61873,-0.677813
-5496.8,4.75393,-1.23059
-5496.7,2.0597,-0.533225
-5496.6,3.83761,-0.993603
-5496.5,1.74341,-0.451431
-5496.4,3.86904,-1.00193
-5496.3,1.27279,-0.329635
-5496.2,6.02947,-1.56171
-5496.1,-7.69472,1.99322
-5496,-3.76006,0.974093
-5495.9,2.61922,-0.678609
-5495.8,-0.221828,0.0574794
-5495.7,2.05966,-0.53374
-5495.6,-0.0397544,0.0103028
-5495.5,1.74309,-0.451792
-5495.4,-0.753421,0.195292
-5495.3,1.2721,-0.329781
-5495.2,-4.82308,1.25047
-5495.1,-7.69415,1.99504
-5495,11.1112,-2.88134
-5494.9,2.6197,-0.679406
-5494.8,4.7541,-1.23307
-5494.7,2.05961,-0.534254
-5494.6,3.837,-0.995403
-5494.5,1.74277,-0.452155
-5494.4,3.86767,-1.00355
-5494.3,1.2714,-0.329927
-5494.2,6.02514,-1.56367
-5494.1,-7.69358,1.99686
-5494,-3.75845,0.975599
-5493.9,2.62019,-0.680203
-5493.8,-0.221424,0.0574882
-5493.7,2.05956,-0.534769
-5493.6,-0.0398995,0.0103611
-5493.5,1.74245,-0.452518
-5493.4,-0.753926,0.195811
-5493.3,1.27071,-0.330072
-5493.2,-4.82334,1.253
-5493.1,-7.69301,1.99868
-5493,11.1162,-2.88834
-5492.9,2.62068,-0.681
-5492.8,4.75427,-1.23555
-5492.7,2.05952,-0.535284
-5492.6,3.83639,-0.997211
-5492.5,1.74213,-0.45288
-5492.4,3.86629,-1.00517
-5492.3,1.27002,-0.330217
-5492.2,6.02083,-1.56564
-5492.1,-7.69243,2.0005
-5492,-3.75684,0.977103
-5491.9,2.62117,-0.681797
-5491.8,-0.221029,0.0574961
-5491.7,2.05947,-0.535799
-5491.6,-0.0400449,0.0104195
-5491.5,1.7418,-0.453243
-5491.4,-0.754447,0.196334
-5491.3,1.26932,-0.330361
-5491.2,-4.82359,1.25554
-5491.1,-7.69186,2.00232
-5491,11.1213,-2.89534
-5490.9,2.62165,-0.682595
-5490.8,4.75444,-1.23802
-5490.7,2.05942,-0.536314
-5490.6,3.83578,-0.999008
-5490.5,1.74148,-0.453604
-5490.4,3.86491,-1.00679
-5490.3,1.26863,-0.330506
-5490.2,6.01647,-1.56755
-5490.1,-7.69129,2.00414
-5490,-3.75523,0.978607
-5489.9,2.62214,-0.683393
-5489.8,-0.220614,0.0575042
-5489.7,2.05938,-0.536828
-5489.6,-0.0401907,0.0104776
-5489.5,1.74116,-0.453967
-5489.4,-0.754955,0.196856
-5489.3,1.26794,-0.330649
-5489.2,-4.82384,1.25807
-5489.1,-7.69071,2.00596
-5489,11.1263,-2.90235
-5488.9,2.62263,-0.684191
-5488.8,4.7546,-1.2405
-5488.7,2.05933,-0.537343
-5488.6,3.83517,-1.00082
-5488.5,1.74084,-0.454328
-5488.4,3.86353,-1.00841
-5488.3,1.26725,-0.330793
-5488.2,6.01215,-1.56952
-5488.1,-7.69014,2.00778
-5488,-3.75362,0.980109
-5487.9,2.62312,-0.684989
-5487.8,-0.220217,0.0575144
-5487.7,2.05928,-0.537858
-5487.6,-0.0403365,0.010536
-5487.5,1.74052,-0.45469
-5487.4,-0.755473,0.197369
-5487.3,1.26655,-0.330937
-5487.2,-4.8241,1.26061
-5487.1,-7.68956,2.0096
-5487,11.1314,-2.90937
-5486.9,2.6236,-0.685788
-5486.8,4.75477,-1.24298
-5486.7,2.05923,-0.538373
-5486.6,3.83456,-1.00262
-5486.5,1.7402,-0.455052
-5486.4,3.86215,-1.01003
-5486.3,1.26586,-0.33108
-5486.2,6.00783,-1.57147
-5486.1,-7.68898,2.01141
-5486,-3.75201,0.981609
-5485.9,2.62409,-0.686587
-5485.8,-0.219806,0.0575213
-5485.7,2.05919,-0.538888
-5485.6,-0.0404824,0.0105953
-5485.5,1.73987,-0.455413
-5485.4,-0.75599,0.197913
-5485.3,1.26517,-0.331223
-5485.2,-4.82435,1.26315
-5485.1,-7.68841,2.01323
-5485,11.1364,-2.91639
-5484.9,2.62457,-0.687387
-5484.8,4.75493,-1.24546
-5484.7,2.05914,-0.539402
-5484.6,3.83395,-1.00442
-5484.5,1.73955,-0.455775
-5484.4,3.86077,-1.01165
-5484.3,1.26447,-0.331365
-5484.2,6.00351,-1.57342
-5484.1,-7.68783,2.01505
-5484,-3.75039,0.983108
-5483.9,2.62506,-0.688186
-5483.8,-0.219402,0.0575235
-5483.7,2.05909,-0.539917
-5483.6,-0.0406287,0.0106541
-5483.5,1.73923,-0.456135
-5483.4,-0.756515,0.198416
-5483.3,1.26378,-0.331508
-5483.2,-4.8246,1.26568
-5483.1,-7.68725,2.01687
-5483,11.1415,-2.92342
-5482.9,2.62554,-0.688986
-5482.8,4.75509,-1.24794
-5482.7,2.05904,-0.540432
-5482.6,3.83333,-1.00623
-5482.5,1.73891,-0.456496
-5482.4,3.85939,-1.01326
-5482.3,1.26309,-0.331649
-5482.2,5.99919,-1.57536
-5482.1,-7.68667,2.01869
-5482,-3.74878,0.984606
-5481.9,2.62603,-0.689786
-5481.8,-0.219015,0.0575352
-5481.7,2.05899,-0.540947
-5481.6,-0.0407753,0.0107138
-5481.5,1.73858,-0.456856
-5481.4,-0.757003,0.198953
-5481.3,1.2624,-0.331791
-5481.2,-4.82484,1.26822
-5481.1,-7.68609,2.0205
-5481,11.1465,-2.93046
-5480.9,2.62651,-0.690587
-5480.8,4.75525,-1.25042
-5480.7,2.05894,-0.541461
-5480.6,3.83272,-1.00803
-5480.5,1.73826,-0.457218
-5480.4,3.85801,-1.01488
-5480.3,1.26171,-0.331933
-5480.2,5.99487,-1.5773
-5480.1,-7.68551,2.02232
-5480,-3.74716,0.986102
-5479.9,2.627,-0.691387
-5479.8,-0.218599,0.0575385
-5479.7,2.05889,-0.541976
-5479.6,-0.0409218,0.0107731
-5479.5,1.73794,-0.457578
-5479.4,-0.757521,0.199466
-5479.3,1.26101,-0.332074
-5479.2,-4.82509,1.27076
-5479.1,-7.68493,2.02414
-5479,11.1516,-2.9375
-5478.9,2.62748,-0.692188
-5478.8,4.75541,-1.2529
-5478.7,2.05885,-0.542491
-5478.6,3.8321,-1.00983
-5478.5,1.73761,-0.457938
-5478.4,3.85662,-1.01649
-5478.3,1.26032,-0.332214
-5478.2,5.99055,-1.57923
-5478.1,-7.68435,2.02595
-5478,-3.74555,0.987597
-5477.9,2.62797,-0.692989
-5477.8,-0.218207,0.0575461
-5477.7,2.0588,-0.543005
-5477.6,-0.0410693,0.0108327
-5477.5,1.73729,-0.458298
-5477.4,-0.758044,0.199983
-5477.3,1.25963,-0.332355
-5477.2,-4.82533,1.2733
-5477.1,-7.68377,2.02777
-5477,11.1566,-2.94455
-5476.9,2.62845,-0.693791
-5476.8,4.75557,-1.25538
-5476.7,2.05875,-0.54352
-5476.6,3.83149,-1.01162
-5476.5,1.73697,-0.458659
-5476.4,3.85524,-1.0181
-5476.3,1.25893,-0.332495
-5476.2,5.98623,-1.58116
-5476.1,-7.68319,2.02959
-5476,-3.74393,0.98909
-5475.9,2.62894,-0.694592
-5475.8,-0.217795,0.0575557
-5475.7,2.0587,-0.544035
-5475.6,-0.0412163,0.0108931
-5475.5,1.73665,-0.459018
-5475.4,-0.758553,0.200512
-5475.3,1.25824,-0.332634
-5475.2,-4.82558,1.27583
-5475.1,-7.68261,2.0314
-5475,11.1617,-2.9516
-5474.9,2.62942,-0.695395
-5474.8,4.75573,-1.25786
-5474.7,2.05865,-0.544549
-5474.6,3.83087,-1.01343
-5474.5,1.73632,-0.459378
-5474.4,3.85385,-1.01971
-5474.3,1.25755,-0.332775
-5474.2,5.98192,-1.58309
-5474.1,-7.68203,2.03322
-5474,-3.74231,0.990583
-5473.9,2.6299,-0.696197
-5473.8,-0.217399,0.0575554
-5473.7,2.0586,-0.545064
-5473.6,-0.0413638,0.0109531
-5473.5,1.736,-0.459737
-5473.4,-0.759044,0.201038
-5473.3,1.25686,-0.332914
-5473.2,-4.82582,1.27837
-5473.1,-7.68144,2.03503
-5473,11.1667,-2.95867
-5472.9,2.63039,-0.697
-5472.8,4.75588,-1.26034
-5472.7,2.05854,-0.545579
-5472.6,3.83024,-1.01524
-5472.5,1.73567,-0.460097
-5472.4,3.85247,-1.02132
-5472.3,1.25617,-0.333052
-5472.2,5.9776,-1.58502
-5472.1,-7.68086,2.03685
-5472,-3.74069,0.992073
-5471.9,2.63087,-0.697802
-5471.8,-0.216994,0.057564
-5471.7,2.05849,-0.546093
-5471.6,-0.0415115,0.0110134
-5471.5,1.73535,-0.460457
-5471.4,-0.759576,0.201564
-5471.3,1.25547,-0.333191
-5471.2,-4.82606,1.28091
-5471.1,-7.68027,2.03867
-5471,11.1718,-2.96574
-5470.9,2.63135,-0.698606
-5470.8,4.75604,-1.26282
-5470.7,2.05844,-0.546608
-5470.6,3.82962,-1.01703
-5470.5,1.73503,-0.460815
-5470.4,3.85108,-1.02293
-5470.3,1.25478,-0.333328
-5470.2,5.97328,-1.58694
-5470.1,-7.67969,2.04048
-5470,-3.73908,0.993563
-5469.9,2.63183,-0.699409
-5469.8,-0.216601,0.0575755
-5469.7,2.05839,-0.547123
-5469.6,-0.0416596,0.011074
-5469.5,1.7347,-0.461175
-5469.4,-0.760091,0.202092
-5469.3,1.25409,-0.333467
-5469.2,-4.82629,1.28345
-5469.1,-7.67911,2.0423
-5469,11.1768,-2.97282
-5468.9,2.63232,-0.700212
-5468.8,4.75619,-1.2653
-5468.7,2.05834,-0.547638
-5468.6,3.82901,-1.01883
-5468.5,1.73438,-0.461533
-5468.4,3.8497,-1.02454
-5468.3,1.2534,-0.333605
-5468.2,5.96898,-1.58886
-5468.1,-7.67852,2.04411
-5468,-3.73746,0.99505
-5467.9,2.6328,-0.701016
-5467.8,-0.216204,0.057569
-5467.7,2.05829,-0.548152
-5467.6,-0.0418081,0.0111351
-5467.5,1.73405,-0.461893
-5467.4,-0.760599,0.202605
-5467.3,1.25271,-0.333742
-5467.2,-4.82653,1.28599
-5467.1,-7.67793,2.04593
-5467,11.1819,-2.9799
-5466.9,2.63328,-0.70182
-5466.8,4.75634,-1.26778
-5466.7,2.05824,-0.548667
-5466.6,3.82836,-1.02061
-5466.5,1.73373,-0.462251
-5466.4,3.84831,-1.02614
-5466.3,1.25201,-0.333879
-5466.2,5.96466,-1.59077
-5466.1,-7.67735,2.04774
-5466,-3.73584,0.996537
-5465.9,2.63376,-0.702625
-5465.8,-0.215806,0.0575812
-5465.7,2.05819,-0.549181
-5465.6,-0.0419559,0.011196
-5465.5,1.7334,-0.462609
-5465.4,-0.761101,0.203139
-5465.3,1.25132,-0.334016
-5465.2,-4.82676,1.28853
-5465.1,-7.67676,2.04956
-5465,11.1869,-2.98698
-5464.9,2.63424,-0.703431
-5464.8,4.75649,-1.27026
-5464.7,2.05813,-0.549695
-5464.6,3.82778,-1.02246
-5464.5,1.73308,-0.462969
-5464.4,3.84692,-1.02775
-5464.3,1.25063,-0.334152
-5464.2,5.96035,-1.59268
-5464.1,-7.67617,2.05137
-5464,-3.73421,0.998022
-5463.9,2.63472,-0.704235
-5463.8,-0.215413,0.0575778
-5463.7,2.05808,-0.550211
-5463.6,-0.0421048,0.0112575
-5463.5,1.73276,-0.463326
-5463.4,-0.76162,0.203679
-5463.3,1.24994,-0.334288
-5463.2,-4.827,1.29108
-5463.1,-7.67558,2.05318
-5463,11.1919,-2.99408
-5462.9,2.6352,-0.70504
-5462.8,4.75664,-1.27275
-5462.7,2.05803,-0.550725
-5462.6,3.82712,-1.02424
-5462.5,1.73243,-0.463684
-5462.4,3.84553,-1.02935
-5462.3,1.24925,-0.334424
-5462.2,5.95604,-1.59459
-5462.1,-7.67499,2.055
-5462,-3.73259,0.999506
-5461.9,2.63569,-0.705846
-5461.8,-0.215009,0.0575857
-5461.7,2.05798,-0.551239
-5461.6,-0.042254,0.0113187
-5461.5,1.7321,-0.464042
-5461.4,-0.762122,0.204198
-5461.3,1.24855,-0.33456
-5461.2,-4.82723,1.29362
-5461.1,-7.67441,2.05681
-5461,11.197,-3.00118
-5460.9,2.63617,-0.706653
-5460.8,4.75678,-1.27523
-5460.7,2.05792,-0.551754
-5460.6,3.8265,-1.02602
-5460.5,1.73178,-0.464399
-5460.4,3.84414,-1.03096
-5460.3,1.24786,-0.334695
-5460.2,5.95173,-1.59649
-5460.1,-7.67381,2.05862
-5460,-3.73097,1.00099
-5459.9,2.63665,-0.707458
-5459.8,-0.214607,0.0575864
-5459.7,2.05787,-0.552268
-5459.6,-0.0424026,0.0113806
-5459.5,1.73145,-0.464758
-5459.4,-0.762636,0.204728
-5459.3,1.24717,-0.33483
-5459.2,-4.82746,1.29616
-5459.1,-7.67322,2.06044
-5459,11.202,-3.00829
-5458.9,2.63713,-0.708264
-5458.8,4.75693,-1.27771
-5458.7,2.05782,-0.552783
-5458.6,3.82587,-1.02782
-5458.5,1.73113,-0.465115
-5458.4,3.84275,-1.03256
-5458.3,1.24648,-0.334964
-5458.2,5.94743,-1.5984
-5458.1,-7.67263,2.06225
-5458,-3.72934,1.00247
-5457.9,2.63761,-0.709071
-5457.8,-0.21421,0.0575969
-5457.7,2.05776,-0.553298
-5457.6,-0.0425524,0.0114427
-5457.5,1.7308,-0.465472
-5457.4,-0.763153,0.205256
-5457.3,1.24579,-0.335099
-5457.2,-4.82768,1.2987
-5457.1,-7.67204,2.06406
-5457,11.2071,-3.01541
-5456.9,2.63809,-0.709878
-5456.8,4.75707,-1.2802
-5456.7,2.05771,-0.553813
-5456.6,3.82524,-1.02963
-5456.5,1.73048,-0.465829
-5456.4,3.84136,-1.03416
-5456.3,1.2451,-0.335233
-5456.2,5.94312,-1.6003
-5456.1,-7.67145,2.06588
-5456,-3.72772,1.00395
-5455.9,2.63856,-0.710685
-5455.8,-0.213816,0.0576057
-5455.7,2.05766,-0.554326
-5455.6,-0.0427018,0.0115043
-5455.5,1.73015,-0.466186
-5455.4,-0.763659,0.205785
-5455.3,1.2444,-0.335366
-5455.2,-4.82791,1.30124
-5455.1,-7.67086,2.06769
-5455,11.2121,-3.02253
-5454.9,2.63904,-0.711493
-5454.8,4.75722,-1.28268
-5454.7,2.0576,-0.554841
-5454.6,3.82462,-1.03143
-5454.5,1.72983,-0.466543
-5454.4,3.83997,-1.03576
-5454.3,1.24371,-0.3355
-5454.2,5.93882,-1.60219
-5454.1,-7.67027,2.0695
-5454,-3.72609,1.00543
-5453.9,2.63952,-0.712301
-5453.8,-0.213428,0.0576086
-5453.7,2.05755,-0.555355
-5453.6,-0.0428516,0.011567
-5453.5,1.7295,-0.4669
-5453.4,-0.764169,0.20632
-5453.3,1.24302,-0.335633
-5453.2,-4.82814,1.30379
-5453.1,-7.66967,2.07131
-5453,11.2172,-3.02966
-5452.9,2.64,-0.713108
-5452.8,4.75736,-1.28516
-5452.7,2.05749,-0.55587
-5452.6,3.82398,-1.03321
-5452.5,1.72917,-0.467257
-5452.4,3.83858,-1.03736
-5452.3,1.24233,-0.335766
-5452.2,5.93451,-1.60408
-5452.1,-7.66908,2.07312
-5452,-3.72447,1.0069
-5451.9,2.64048,-0.713917
-5451.8,-0.21299,0.0575919
-5451.7,2.05744,-0.556384
-5451.6,-0.0430017,0.0116299
-5451.5,1.72885,-0.467613
-5451.4,-0.764689,0.206845
-5451.3,1.24164,-0.335898
-5451.2,-4.82836,1.30633
-5451.1,-7.66848,2.07494
-5451,11.2222,-3.03679
-5450.9,2.64096,-0.714726
-5450.8,4.75749,-1.28765
-5450.7,2.05738,-0.556898
-5450.6,3.82335,-1.03501
-5450.5,1.72852,-0.46797
-5450.4,3.83718,-1.03895
-5450.3,1.24095,-0.33603
-5450.2,5.93021,-1.60597
-5450.1,-7.66789,2.07675
-5450,-3.72284,1.00838
-5449.9,2.64144,-0.715534
-5449.8,-0.212605,0.0575924
-5449.7,2.05733,-0.557413
-5449.6,-0.0431516,0.0116925
-5449.5,1.72819,-0.468325
-5449.4,-0.765192,0.207382
-5449.3,1.24025,-0.336162
-5449.2,-4.82858,1.30888
-5449.1,-7.66729,2.07856
-5449,11.2273,-3.04394
-5448.9,2.64191,-0.716343
-5448.8,4.75763,-1.29013
-5448.7,2.05727,-0.557927
-5448.6,3.82272,-1.03681
-5448.5,1.72787,-0.468681
-5448.4,3.83579,-1.04055
-5448.3,1.23956,-0.336294
-5448.2,5.92592,-1.60786
-5448.1,-7.6667,2.08037
-5448,-3.72121,1.00985
-5447.9,2.64239,-0.717153
-5447.8,-0.212222,0.0576043
-5447.7,2.05722,-0.558442
-5447.6,-0.0433022,0.0117558
-5447.5,1.72754,-0.469038
-5447.4,-0.765703,0.207921
-5447.3,1.23887,-0.336425
-5447.2,-4.8288,1.31142
-5447.1,-7.6661,2.08218
-5447,11.2323,-3.05109
-5446.9,2.64287,-0.717963
-5446.8,4.75777,-1.29262
-5446.7,2.05716,-0.558956
-5446.6,3.82209,-1.0386
-5446.5,1.72721,-0.469393
-5446.4,3.83439,-1.04215
-5446.3,1.23818,-0.336556
-5446.2,5.92162,-1.60973
-5446.1,-7.6655,2.08399
-5446,-3.71958,1.01133
-5445.9,2.64334,-0.718773
-5445.8,-0.21182,0.0575972
-5445.7,2.05711,-0.55947
-5445.6,-0.0434532,0.0118188
-5445.5,1.72689,-0.469749
-5445.4,-0.766218,0.208444
-5445.3,1.23749,-0.336687
-5445.2,-4.82902,1.31397
-5445.1,-7.6649,2.0858
-5445,11.2374,-3.05825
-5444.9,2.64382,-0.719583
-5444.8,4.7579,-1.29511
-5444.7,2.05705,-0.559985
-5444.6,3.82145,-1.04041
-5444.5,1.72656,-0.470104
-5444.4,3.833,-1.04374
-5444.3,1.2368,-0.336817
-5444.2,5.91732,-1.61161
-5444.1,-7.66431,2.08761
-5444,-3.71795,1.0128
-5443.9,2.6443,-0.720393
-5443.8,-0.211429,0.0576034
-5443.7,2.057,-0.560499
-5443.6,-0.043604,0.0118827
-5443.5,1.72623,-0.47046
-5443.4,-0.766721,0.208975
-5443.3,1.23611,-0.336947
-5443.2,-4.82923,1.31651
-5443.1,-7.66371,2.08942
-5443,11.2424,-3.06541
-5442.9,2.64477,-0.721204
-5442.8,4.75804,-1.29759
-5442.7,2.05694,-0.561013
-5442.6,3.82082,-1.04219
-5442.5,1.7259,-0.470815
-5442.4,3.8316,-1.04533
-5442.3,1.23542,-0.337077
-5442.2,5.91302,-1.61348
-5442.1,-7.66311,2.09123
-5442,-3.71632,1.01427
-5441.9,2.64525,-0.722015
-5441.8,-0.211029,0.0576129
-5441.7,2.05688,-0.561527
-5441.6,-0.0437551,0.0119463
-5441.5,1.72558,-0.471169
-5441.4,-0.767231,0.20951
-5441.3,1.23472,-0.337206
-5441.2,-4.82945,1.31906
-5441.1,-7.66251,2.09304
-5441,11.2475,-3.07254
-5440.9,2.64573,-0.722826
-5440.8,4.75817,-1.30008
-5440.7,2.05683,-0.562042
-5440.6,3.82018,-1.04398
-5440.5,1.72525,-0.471525
-5440.4,3.8302,-1.04693
-5440.3,1.23403,-0.337335
-5440.2,5.90873,-1.61536
-5440.1,-7.66191,2.09485
-5440,-3.71469,1.01574
-5439.9,2.6462,-0.723637
-5439.8,-0.210633,0.0576015
-5439.7,2.05677,-0.562556
-5439.6,-0.0439066,0.0120102
-5439.5,1.72492,-0.471879
-5439.4,-0.767738,0.210052
-5439.3,1.23334,-0.337464
-5439.2,-4.82966,1.3216
-5439.1,-7.66131,2.09666
-5439,11.2525,-3.07979
-5438.9,2.64668,-0.72445
-5438.8,4.7583,-1.30257
-5438.7,2.05671,-0.56307
-5438.6,3.81954,-1.04578
-5438.5,1.72459,-0.472234
-5438.4,3.82881,-1.04852
-5438.3,1.23265,-0.337592
-5438.2,5.90444,-1.61723
-5438.1,-7.66071,2.09847
-5438,-3.71306,1.0172
-5437.9,2.64715,-0.725262
-5437.8,-0.21024,0.0576093
-5437.7,2.05665,-0.563584
-5437.6,-0.0440581,0.0120744
-5437.5,1.72426,-0.472589
-5437.4,-0.768245,0.210585
-5437.3,1.23196,-0.337721
-5437.2,-4.82987,1.32415
-5437.1,-7.66011,2.10028
-5437,11.2576,-3.08693
-5436.9,2.64763,-0.726074
-5436.8,4.75843,-1.30505
-5436.7,2.0566,-0.564099
-5436.6,3.8189,-1.04758
-5436.5,1.72394,-0.472942
-5436.4,3.82741,-1.05011
-5436.3,1.23127,-0.337849
-5436.2,5.90014,-1.6191
-5436.1,-7.6595,2.10209
-5436,-3.71143,1.01867
-5435.9,2.6481,-0.726887
-5435.8,-0.209846,0.0576086
-5435.7,2.05654,-0.564613
-5435.6,-0.0442101,0.0121389
-5435.5,1.72361,-0.473297
-5435.4,-0.768759,0.211118
-5435.3,1.23058,-0.337976
-5435.2,-4.83008,1.3267
-5435.1,-7.6589,2.1039
-5435,11.2626,-3.09412
-5434.9,2.64858,-0.727699
-5434.8,4.75855,-1.30754
-5434.7,2.05648,-0.565127
-5434.6,3.81826,-1.04936
-5434.5,1.72328,-0.47365
-5434.4,3.82601,-1.05169
-5434.3,1.22989,-0.338104
-5434.2,5.89584,-1.62097
-5434.1,-7.6583,2.10571
-5434,-3.7098,1.02013
-5433.9,2.64905,-0.728513
-5433.8,-0.209447,0.0576158
-5433.7,2.05642,-0.565641
-5433.6,-0.0443618,0.0122035
-5433.5,1.72295,-0.474004
-5433.4,-0.76927,0.211655
-5433.3,1.2292,-0.338231
-5433.2,-4.83029,1.32925
-5433.1,-7.65769,2.10752
-5433,11.2676,-3.10132
-5432.9,2.64952,-0.729326
-5432.8,4.75868,-1.31003
-5432.7,2.05636,-0.566155
-5432.6,3.81762,-1.05116
-5432.5,1.72262,-0.474358
-5432.4,3.82461,-1.05328
-5432.3,1.22851,-0.338357
-5432.2,5.89156,-1.62281
-5432.1,-7.65709,2.10932
-5432,-3.70816,1.0216
-5431.9,2.65,-0.73014
-5431.8,-0.20906,0.057605
-5431.7,2.05631,-0.56667
-5431.6,-0.0445144,0.0122683
-5431.5,1.72229,-0.474712
-5431.4,-0.76978,0.21219
-5431.3,1.22782,-0.338484
-5431.2,-4.8305,1.33179
-5431.1,-7.65648,2.11113
-5431,11.2727,-3.10852
-5430.9,2.65047,-0.730954
-5430.8,4.7588,-1.31252
-5430.7,2.05625,-0.567184
-5430.6,3.81698,-1.05296
-5430.5,1.72196,-0.475066
-5430.4,3.82321,-1.05487
-5430.3,1.22713,-0.33861
-5430.2,5.88725,-1.62466
-5430.1,-7.65588,2.11294
-5430,-3.70653,1.02306
-5429.9,2.65094,-0.731768
-5429.8,-0.208663,0.0576036
-5429.7,2.05619,-0.567697
-5429.6,-0.0446671,0.0123333
-5429.5,1.72163,-0.475419
-5429.4,-0.770287,0.21273
-5429.3,1.22643,-0.338736
-5429.2,-4.8307,1.33434
-5429.1,-7.65527,2.11475
-5429,11.2777,-3.11573
-5428.9,2.65142,-0.732583
-5428.8,4.75893,-1.31501
-5428.7,2.05613,-0.568212
-5428.6,3.81633,-1.05474
-5428.5,1.7213,-0.475772
-5428.4,3.82181,-1.05645
-5428.3,1.22574,-0.338861
